"instance_file","model","a","b","c","d","residuals"
"ts0r0b/symmetric/att48-1","decayModelnegative","4.61159514481361","-6.51566537037083","-2.72895073919931","-0.591019684819889","0.160998557893062"
"ts0r0b/symmetric/att48-10","decayModelnegative","4.73606483103458","-8.85418849077939","-2.39499622836268","-0.396949138123042","0.206539851076104"
"ts0r0b/symmetric/att48-11","decayModelnegative","4.10809012340821","-6.1345740994366","-3.28700819970749","-0.588888332571682","0.0568738093831294"
"ts0r0b/symmetric/att48-12","decayModelnegative","5.58671450768712","-18.9852306763623","-2.41755015938836","-0.215894638996013","1.98213973659354"
"ts0r0b/symmetric/att48-13","decayModelnegative","4.15447998020873","-17.0210437311347","-3.54097766793073","-0.304821574528395","31.7765645597719"
"ts0r0b/symmetric/att48-14","decayModelnegative","4.08608390968831","-7.54040969331965","-2.57462729527075","-0.432442763255434","1.47294110122357"
"ts0r0b/symmetric/att48-15","decayModelnegative","4.39249153087976","-80.5169375481614","-4.4544631624791","-0.134148812373988","7.42173108284354"
"ts0r0b/symmetric/att48-16","decayModelnegative","4.78621561400925","-9.61283249901213","-2.57458229585477","-0.4158814638931","1.76576470406608"
"ts0r0b/symmetric/att48-17","decayModelnegative","3.91066727027032","-14.1572709660408","-3.62421337766689","-0.333538669142549","5.74861154538125"
"ts0r0b/symmetric/att48-18","decayModelnegative","4.5019828696147","-60.5817686411565","-4.07025176353431","-0.150707704185537","3.79211497368622"
"ts0r0b/symmetric/att48-19","decayModelnegative","4.59125342414194","-10.3515131298531","-3.10189490519795","-0.432723545552147","3.4003434194563"
"ts0r0b/symmetric/att48-2","decayModelnegative","4.8158612465086","-36.1882287691054","-3.27563236801998","-0.149294612749247","2.07363806974263"
"ts0r0b/symmetric/att48-20","decayModelnegative","3.93453562950476","-6.64018438734154","-3.46999016375734","-0.593560409766801","1.33188837586967"
"ts0r0b/symmetric/att48-3","decayModelnegative","4.79093242788137","-9.19922224153542","-2.26616002840049","-0.37946964237867","1.01227357048372"
"ts0r0b/symmetric/att48-4","decayModelnegative","5.34891546567992","-42.6890845394462","-3.21967969363439","-0.137212239480326","3.25607587576908"
"ts0r0b/symmetric/att48-5","decayModelnegative","5.89914518622461","-32.56213967058","-2.77185354598318","-0.15188454531119","1.69733726943804"
"ts0r0b/symmetric/att48-6","decayModelnegative","4.32590129998571","-8.96523759963906","-2.90493982849904","-0.447848112714984","5.37114199125701"
"ts0r0b/symmetric/att48-7","decayModelnegative","4.44272444287946","-48.7102142617823","-3.94045100768581","-0.163158944209458","7.12112385280082"
"ts0r0b/symmetric/att48-8","decayModelnegative","4.35472974965079","-14.5139133435968","-2.76478014600163","-0.270839956156105","1.94604040211104"
"ts0r0b/symmetric/att48-9","decayModelnegative","4.10313153850005","-5.17829973844451","-2.72823983168417","-0.710448453360785","0.158639462202444"
"ts0r0b/symmetric/bayg29-1","decayModelnegative","2.03103888808805","-18.1736455980458","-3.41581170026293","-0.163308595473472","0.407966485966379"
"ts0r0b/symmetric/bayg29-10","decayModelnegative","1.98227534826272","-3.53995528192755","-3.3360377514434","-0.648524716406694","0.412645285653279"
"ts0r0b/symmetric/bayg29-11","decayModelnegative","1.86553207978933","-2.16448429664271","-3.12759444638954","-1.01603182236659","0.0107284165050728"
"ts0r0b/symmetric/bayg29-12","decayModelnegative","2.07359570019861","-18.3882536861731","-4.04329758996406","-0.237513309128287","0.590110094932882"
"ts0r0b/symmetric/bayg29-13","decayModelnegative","14.1138739390769","-1.31056589060767","2.20209546394497","0.0295653948963035","3.69600023773991"
"ts0r0b/symmetric/bayg29-14","decayModelnegative","1.72832381148557","-2.24517986797874","-2.34203752661115","-0.784104116691532","0.203436706940254"
"ts0r0b/symmetric/bayg29-15","decayModelnegative","2.19250609479906","-3.2392926099887","-2.9220375034067","-0.727093222846854","0.829512400730108"
"ts0r0b/symmetric/bayg29-16","decayModelnegative","2.87578802457174","-17.7111517802989","-2.96230441226635","-0.186655994989585","5.49196768363866"
"ts0r0b/symmetric/bayg29-17","decayModelnegative","9.495910078574","-1.00522201482612","1.99374179909226","0.0437437555457427","0.943355835479382"
"ts0r0b/symmetric/bayg29-18","decayModelnegative","2.25241866072377","-2.64391024898484","-3.64361042784298","-1.02993801917885","0.00288349655038263"
"ts0r0b/symmetric/bayg29-19","decayModelnegative","2.26986068350616","-2.43502816598733","-4.21701046227541","-1.27495342461007","0.0802151498569227"
"ts0r0b/symmetric/bayg29-2","decayModelnegative","2.77304839491728","-23.0381787750576","-3.24796704499244","-0.153634732925425","0.199872873780434"
"ts0r0b/symmetric/bayg29-20","decayModelnegative","2.26304981963355","-3.85007236051411","-3.06602834628974","-0.615491118973863","0.294883986818964"
"ts0r0b/symmetric/bayg29-3","decayModelnegative","2.73863511666904","-5.18508012373227","-1.96035114857033","-0.375946771658286","1.2185061730053"
"ts0r0b/symmetric/bayg29-4","decayModelnegative","2.10828740430325","-2.62460705921857","-2.8559650031937","-0.82852171796047","0.0175383839854462"
"ts0r0b/symmetric/bayg29-5","decayModelnegative","2.23528048091919","-5.81879661247978","-2.58325812138638","-0.363656669338602","2.73920679324658"
"ts0r0b/symmetric/bayg29-6","decayModelnegative","2.85252007095449","-16.8984546500255","-2.80524253405824","-0.169433689617388","2.84980960340366"
"ts0r0b/symmetric/bayg29-7","decayModelnegative","1.98713762759496","-3.42846789464454","-3.27019382274806","-0.674560051605194","3.53857079721487"
"ts0r0b/symmetric/bayg29-8","decayModelnegative","2.49273271054723","-6.18181112420487","-3.46923023949095","-0.493284353078713","0.644621735082043"
"ts0r0b/symmetric/bayg29-9","decayModelnegative","8.16592631948879","-1.33781196074457","1.5219357035205","0.0659706521062204","3.21283337312861"
"ts0r0b/symmetric/bays29-1","decayModelnegative","5.11626155445176","-1.09295206979368","1.0070632893121","0.156079708356141","2.21908517356096"
"ts0r0b/symmetric/bays29-10","decayModelnegative","2.08074665903872","-2.75114153614554","-3.18933384558697","-0.875943132467812","0.0740768581773027"
"ts0r0b/symmetric/bays29-11","decayModelnegative","7.72543970827054","-0.781212339638939","1.96363315509238","0.0578747997774916","1.81106309225829"
"ts0r0b/symmetric/bays29-12","decayModelnegative","2.13575028004743","-4.85176500743014","-2.73274310908377","-0.475695680292055","3.20214420958223"
"ts0r0b/symmetric/bays29-13","decayModelnegative","2.3506340465733","-4.19646366006113","-2.85640189171747","-0.587922713518611","0.726562498532291"
"ts0r0b/symmetric/bays29-14","decayModelnegative","2.36519652988008","-23.0921182199101","-3.57129401043481","-0.170906845706308","0.180307113684923"
"ts0r0b/symmetric/bays29-15","decayModelnegative","2.42806746038965","-3.30164614497669","-2.62354605298037","-0.774015213287362","0.0127596301999758"
"ts0r0b/symmetric/bays29-16","decayModelnegative","2.45660033340297","-3.56923048172128","-2.17120403268633","-0.589391331250763","0.0110048958381251"
"ts0r0b/symmetric/bays29-17","decayModelnegative","1.66912342732976","-2.46352802623477","-3.22529338585281","-0.736373940777649","0.0160621189236563"
"ts0r0b/symmetric/bays29-18","decayModelnegative","3.13421214399784","-6.43788090115433","-2.07328816601067","-0.386017972602786","0.974155218825997"
"ts0r0b/symmetric/bays29-19","decayModelnegative","2.37815260099676","-2.58807950559256","-3.77390445292261","-1.17996118542871","0.384505110691902"
"ts0r0b/symmetric/bays29-2","decayModelnegative","29.19607776656","-2.23668193453298","2.50368358889417","0.0100760267062207","2.0068977076826"
"ts0r0b/symmetric/bays29-20","decayModelnegative","30.7497457331289","-3.07945770286308","2.22710279427558","0.0132494998770597","5.06533126293483"
"ts0r0b/symmetric/bays29-3","decayModelnegative","2.3409363652914","-3.27800564291109","-2.35326521192881","-0.676243229064182","0.399776349756993"
"ts0r0b/symmetric/bays29-4","decayModelnegative","8.54736438545177","-0.825721221364569","2.07767613969387","0.0457950833614178","3.98065146251432"
"ts0r0b/symmetric/bays29-5","decayModelnegative","18.619773315229","-1.67940153476135","2.2895122360836","0.0174874547726527","0.182258359477555"
"ts0r0b/symmetric/bays29-6","decayModelnegative","2.14625543461105","-3.76888555863265","-3.30647538573335","-0.660305542707197","3.00955328821173"
"ts0r0b/symmetric/bays29-7","decayModelnegative","1.80124791035198","-2.09105327981231","-4.76723150292311","-1.13613339501894","0.00177032831866556"
"ts0r0b/symmetric/bays29-8","decayModelnegative","2.20691608107216","-4.02214026429787","-2.89868541455856","-0.584355904464431","0.26363915870223"
"ts0r0b/symmetric/bays29-9","decayModelnegative","2.07725114945072","-3.05470310815189","-2.00690349292883","-0.629296026242987","0.0510183876230312"
"ts0r0b/symmetric/berlin52-1","decayModelnegative","5.35113864087285","-0.673434515544041","1.36170613320509","0.131293597725041","2.24394062520968"
"ts0r0b/symmetric/berlin52-10","decayModelnegative","3.98038602711263","-31.3835867851313","-3.61008754757741","-0.181288450391044","543.013628879535"
"ts0r0b/symmetric/berlin52-11","decayModelnegative","20.1487881551703","-16.4342116227892","0.0294494124315232","0.683067322242369","26.1392983403989"
"ts0r0b/symmetric/berlin52-12","decayModelnegative","3.18412655302655","-38.4558714055186","-4.21944850480673","-0.158984983565452","0.714651738332808"
"ts0r0b/symmetric/berlin52-13","decayModelnegative","3.22053266548363","-50.2146696420738","-4.59207744383988","-0.170267925124484","2.60968327030697"
"ts0r0b/symmetric/berlin52-14","decayModelnegative","3.26489302423492","-7.09555993681554","-3.62287325536973","-0.470891151925882","2.25965615282698"
"ts0r0b/symmetric/berlin52-15","decayModelnegative","7.97238687173926","-1.2590824769446","1.31535793484732","0.106711457954046","3.13619823164189"
"ts0r0b/symmetric/berlin52-16","decayModelnegative","3.92044387045717","-18.0706311124997","-3.09747710420855","-0.212236306817255","0.955841512296877"
